udi,type,air_temperature,process_temperature,rotational_speed,torque,tool_wear,machine_failure,twf,hdf,pwf,osf,rnf,type_enc,temp_diff,power_W,wear_rate,torque_speed_ratio,high_wear_flag,thermal_overload,air_temperature_roll_mean_5,air_temperature_roll_std_5,air_temperature_delta,air_temperature_lag1,process_temperature_roll_mean_5,process_temperature_roll_std_5,process_temperature_delta,process_temperature_lag1,rotational_speed_roll_mean_5,rotational_speed_roll_std_5,rotational_speed_delta,rotational_speed_lag1,torque_roll_mean_5,torque_roll_std_5,torque_delta,torque_lag1,tool_wear_roll_mean_5,tool_wear_roll_std_5,tool_wear_delta,tool_wear_lag1,PC1,PC2,PC3,cluster_raw,health_regime,health_regime_enc
60,L,298.8,309.1,1378,54.4,165,0,0,0,0,0,0,0,10.300000000000011,7850.127946986078,0.1197387517273303,0.0394775035997986,0,1,298.8,0.0,0.0,298.8,309.08000000000004,0.0447213595500418,0.1000000000000227,309.0,1508.2,101.62529212750142,-283.0,1661.0,41.46,8.850028248542474,24.9,29.5,160.2,3.49284983931462,3.0,162.0,-1.7549619759020676,0.598229643307219,0.9169080326921536,1,Normal,0
61,L,298.8,309.1,1393,52.6,167,0,0,0,0,0,0,0,10.300000000000011,7673.004953176688,0.1198851398995799,0.0377602296929215,0,1,298.8,0.0,0.0,298.8,309.08000000000004,0.0447213595500418,0.0,309.1,1484.4,113.72686577937512,15.0,1378.0,43.84,10.105592511080175,-1.7999999999999972,54.4,162.4,3.6469165057621176,2.0,165.0,-1.6239556994303532,0.4649176688029973,0.9481558301212503,1,Normal,0
62,M,298.8,309.0,1592,38.2,169,0,0,0,0,0,0,1,10.199999999999989,6368.469075749038,0.1061557788277915,0.0239949748592996,0,1,298.8,0.0,0.0,298.8,309.06000000000006,0.0547722557504454,-0.1000000000000227,309.1,1507.4,123.09874085464888,199.0,1393.0,43.0,10.42473021233642,-14.4,52.6,164.6,3.6469165057621176,2.0,167.0,-0.3948853275019817,-0.8598671097592414,0.9779634061717859,1,Normal,0
63,L,298.8,309.0,1829,22.9,172,0,0,0,0,0,0,0,10.199999999999989,4386.092695407342,0.0940404592159428,0.0125205030002621,0,1,298.8,0.0,0.0,298.8,309.04,0.0547722557503416,0.0,309.0,1570.6,189.7611656793877,237.0,1592.0,39.52,13.882254860072257,-15.300000000000004,38.2,167.0,3.807886552931978,3.0,169.0,1.0181820330098765,-2.3036019168834283,1.0218175324780887,2,Degraded,1
64,M,298.9,309.0,1812,25.9,174,0,0,0,0,0,0,1,10.100000000000025,4914.581883569729,0.0960264900132304,0.0142935982261072,0,1,298.82,0.0447213595509578,0.0999999999999659,298.8,309.04,0.0547722557503416,0.0,309.0,1600.8,217.70323837738383,-17.0,1829.0,38.8,14.606334242375794,3.0,22.9,169.4,3.6469165057621176,2.0,172.0,0.848699143586075,-2.0780058327315265,1.0526057564747209,2,Degraded,1
65,L,299.0,309.1,1523,38.6,177,0,0,0,0,0,0,0,10.100000000000025,6156.244020023535,0.1162179907313079,0.0253447143628728,0,1,298.86,0.0894427191003742,0.1000000000000227,298.9,309.04,0.0547722557503416,0.1000000000000227,309.0,1629.8,188.2729401693191,-289.0,1812.0,35.64,11.833553988553044,12.700000000000005,25.9,171.8,3.962322551231809,3.0,174.0,-0.5190044593417686,-0.5612332081007201,1.1021757526614462,1,Normal,0
66,L,299.0,309.1,1394,45.1,179,0,0,0,0,0,0,0,10.100000000000025,6583.668172519938,0.1284074604530793,0.0323529411532618,0,1,298.9,0.1000000000002494,0.0,299.0,309.04,0.0547722557503416,0.0,309.1,1630.0,187.95877207515483,-129.0,1523.0,34.14,9.363920119266268,6.5,38.6,174.2,3.962322551231809,2.0,177.0,-1.1968654614553915,0.1323501124007777,1.1354571363789863,1,Normal,0
67,M,298.9,308.9,1679,28.7,181,0,0,0,0,0,0,1,10.0,5046.162255877581,0.1078022631877294,0.0170935080303195,0,0,298.92,0.0836660026536513,-0.1000000000000227,299.0,309.02,0.08366600265323,-0.2000000000000454,309.1,1647.4,187.588112629772,285.0,1394.0,32.239999999999995,9.29774166128526,-16.400000000000002,45.1,176.6,3.6469165057621176,2.0,179.0,0.309871297681311,-1.593793638631467,1.165731164943133,2,Degraded,1
68,H,298.8,308.9,1466,44.1,184,0,0,0,0,0,0,2,10.099999999999966,6770.195000339076,0.1255115960944668,0.0300818553682934,0,1,298.92,0.0836660026536513,-0.0999999999999659,298.9,309.0,0.0999999999997993,0.0,308.9,1574.8,169.06418899341165,-213.0,1679.0,36.48,8.793861495384132,15.400000000000002,28.7,179.0,3.807886552931978,3.0,181.0,-1.065357716694172,-0.2357307797196936,1.216472241312508,1,Normal,0
69,L,298.8,308.9,1527,32.4,189,0,0,0,0,0,0,0,10.099999999999966,5180.988940594142,0.1237721020800444,0.0212180746422933,0,1,298.9,0.1000000000002494,0.0,298.8,308.98,0.1095445115008048,0.0,308.9,1517.8,105.008094926058,61.0,1466.0,37.78,7.169170105388742,-11.700000000000005,44.1,182.0,4.690415759823449,5.0,184.0,-0.3170306592100154,-1.00153187112712,1.2945472812371173,1,Normal,0
70,L,298.9,309.0,1410,65.7,191,1,0,0,1,1,0,0,10.100000000000025,9700.923955019924,0.1354609928117297,0.0465957446478044,0,1,298.88,0.0836660026537634,0.0999999999999659,298.8,308.96000000000004,0.0894427190996437,0.1000000000000227,308.9,1495.2,115.26794871081904,-117.0,1527.0,43.2,14.470314440260088,33.300000000000004,32.4,184.8,5.118593556827906,2.0,189.0,-2.226457561417024,1.080711115365729,1.324481118163137,1,Normal,0
71,M,298.9,309.0,1924,22.6,193,0,0,0,0,0,0,1,10.100000000000025,4553.466280015095,0.1003118502597131,0.0117463617402565,0,1,298.86,0.054772255751133,0.0,298.9,308.93999999999994,0.0547722557498221,0.0,309.0,1601.2,206.5156168428916,514.0,1410.0,38.7,17.007792331751926,-43.1,65.7,187.6,4.979959839195508,2.0,191.0,1.326974783523766,-2.556305204783192,1.349298463906373,2,Degraded,1
72,L,298.9,309.1,1452,45.5,196,0,0,0,0,0,0,0,10.200000000000044,6918.415341735443,0.134986225802351,0.0313360881326886,1,1,298.86,0.054772255751133,0.0,298.9,308.98,0.0836660026531243,0.1000000000000227,309.0,1555.8,210.05761114513325,-472.0,1924.0,42.06,16.177546167450725,22.9,22.6,190.6,4.505552130427542,3.0,193.0,-1.0767594035486705,-0.031092828963570688,1.4022360759998223,1,Normal,0
73,L,298.9,309.1,1369,44.4,198,0,0,0,0,0,0,0,10.200000000000044,6365.243707291352,0.1446311174984433,0.0324324324087418,1,1,298.88,0.0447213595506798,0.0,298.9,309.02,0.0836660026532822,0.0,309.1,1536.4,224.4132349038265,-83.0,1452.0,42.12,16.18755694970676,-1.1000000000000014,45.5,193.4,3.646916505762117,2.0,196.0,-1.2517355510843635,0.14642420442710624,1.4351111598215796,1,Normal,0
74,L,299.0,309.1,1592,35.0,200,0,0,0,0,0,0,0,10.100000000000025,5834.984755267443,0.1256281406246054,0.0219849246093059,1,1,298.92,0.0447213595505527,0.1000000000000227,298.9,309.06,0.0547722557505252,0.0,309.1,1549.4,225.61205641543185,223.0,1369.0,42.64,15.835182348176469,-9.4,44.4,195.6,3.646916505762117,2.0,198.0,-0.1439232027173921,-0.9331717688999239,1.4624395978615694,1,Normal,0
75,L,298.9,309.0,1601,32.3,202,0,0,0,0,0,0,0,10.100000000000025,5415.299392674381,0.126171142956795,0.0201748906807152,1,1,298.92,0.0447213595505527,-0.1000000000000227,299.0,309.06000000000006,0.0547722557505252,-0.1000000000000227,309.1,1587.6,211.85915132464777,9.0,1592.0,35.96,9.42141178380393,-2.700000000000003,35.0,197.8,3.49284983931462,2.0,200.0,-0.044379647793853255,-1.153499505965029,1.495659729602981,1,Normal,0
76,L,298.8,308.9,1379,46.7,204,0,0,0,0,0,0,0,10.099999999999966,6743.878925877506,0.1479332848818467,0.0338651196273639,1,1,298.9,0.0707106781190533,-0.0999999999999659,298.9,309.0400000000001,0.0894427190999329,-0.1000000000000227,309.0,1478.6,112.34010859884368,-222.0,1601.0,40.78,6.628499075959774,14.400000000000006,32.3,200.0,3.1622776601684026,2.0,202.0,-1.4294206103831009,0.14535501063905049,1.5319559477697264,1,Normal,0
77,L,298.8,308.9,1461,47.9,206,0,0,0,0,0,0,0,10.099999999999966,7328.487430808518,0.1409993154407944,0.0327857631534662,1,1,298.88,0.0836660026537905,0.0,298.8,309.0,0.0999999999998081,0.0,308.9,1480.4,111.87850553167034,82.0,1379.0,41.260000000000005,7.124113979997764,1.1999999999999955,46.7,202.0,3.1622776601684026,2.0,204.0,-1.261088515932186,-0.02337871047406805,1.5619201750067695,1,Normal,0
78,L,298.8,308.9,1455,41.3,208,1,1,0,0,0,0,0,10.099999999999966,6292.767164773035,0.14295532636223,0.0283848797055773,1,1,298.86,0.0894427191003996,0.0,298.8,308.96000000000004,0.0894427190996088,0.0,308.9,1497.6,95.9468602925598,-6.0,1461.0,40.64,6.914332939626178,-6.600000000000001,47.9,204.0,3.1622776601684026,2.0,206.0,-0.951084584586298,-0.34207435221690863,1.593760062899413,1,Normal,0
79,L,298.8,308.9,1398,51.5,0,0,0,0,0,0,0,0,10.099999999999966,7539.508209350145,0.0,0.0368383404600584,0,1,298.82000000000005,0.0447213595510087,0.0,298.8,308.92,0.0447213595488684,0.0,308.9,1458.8,87.04136947452048,-57.0,1455.0,43.94,7.4651188871979555,10.200000000000005,41.3,164.0,91.706052144883,-208.0,208.0,-1.6683241062513658,0.2912451406838651,-1.6727930912659843,1,Normal,0
80,L,298.8,308.9,1402,37.9,2,0,0,0,0,0,0,0,10.099999999999966,5564.367964087218,0.0014265335225203,0.0270328102517597,0,1,298.8,0.0,0.0,298.8,308.9,0.0,0.0,308.9,1419.0,36.70830968595507,4.0,1398.0,45.06,5.422914345626311,-13.6,51.5,124.0,112.29425630903836,2.0,0.0,-0.9847766161732405,-0.4118808589120519,-1.6407785825154149,1,Normal,0
81,H,298.8,308.8,1445,49.9,4,0,0,0,0,0,0,2,10.0,7550.870302780627,0.0027681660880497,0.0345328719484201,0,0,298.8,0.0,0.0,298.8,308.88,0.0447213595484585,-0.0999999999999659,308.9,1432.2,29.97832550360314,43.0,1402.0,45.7,5.83780780773054,12.0,37.9,84.0,112.29425630903836,2.0,2.0,-1.492075000675803,0.045344443964461044,-1.6096239038917088,1,Normal,0
82,L,298.9,308.9,1450,47.5,9,0,0,0,0,0,0,0,10.0,7212.573133866567,0.0062068965474435,0.032758620667063,0,0,298.82000000000005,0.0447213595510087,0.0999999999999659,298.8,308.88,0.0447213595484585,0.0999999999999659,308.8,1430.0,27.649593125396677,5.0,1445.0,45.62,5.802757964968007,-2.3999999999999986,49.9,44.6,91.40459507048864,5.0,4.0,-1.299005568480016,-0.031719315195747,-1.532882934814876,1,Normal,0
83,L,298.9,308.9,1453,40.8,11,0,0,0,0,0,0,0,10.0,6208.038410905718,0.0075705436974738,0.0280798348051756,0,0,298.84000000000003,0.0547722557512641,0.0,298.9,308.88,0.0447213595484585,0.0,308.9,1429.6,27.20845456838708,3.0,1450.0,45.52,5.899321994941423,-6.700000000000003,47.5,5.2,4.658325879540652,2.0,9.0,-0.9591366699117092,-0.38077858689730554,-1.5011907355574934,1,Normal,0
84,L,299.0,309.0,1469,40.1,13,0,0,0,0,0,0,0,10.0,6168.716142858287,0.0088495575160996,0.0272974812611998,0,0,298.88,0.0836660026538041,0.1000000000000227,298.9,308.9,0.0707106781178318,0.1000000000000227,308.9,1443.8,25.033976911389544,16.0,1453.0,43.24,5.1679783281278935,-0.6999999999999957,40.8,7.8,4.658325879540652,2.0,11.0,-0.8203959064836208,-0.4028528753915038,-1.4718403253786423,1,Normal,0
85,L,298.9,308.9,1422,47.6,15,0,0,0,0,0,0,0,10.0,7088.187008735435,0.0105485231993329,0.0334739802858832,0,0,298.9,0.0707106781190693,-0.1000000000000227,299.0,308.9,0.0707106781178318,-0.1000000000000227,309.0,1447.8,16.99117417955525,-47.0,1469.0,45.18,4.430237013975621,7.5,40.1,10.4,4.219004621945582,2.0,13.0,-1.379889371837827,0.05332502520409116,-1.4381721712779967,1,Normal,0
86,M,299.0,309.0,1804,26.8,17,0,0,0,0,0,0,1,10.0,5062.906944721215,0.0094235033207186,0.0148558758232506,0,0,298.94,0.0547722557509203,0.1000000000000227,298.9,308.93999999999994,0.0547722557498312,0.1000000000000227,308.9,1519.6,159.8821440937042,382.0,1422.0,40.56,8.475435092076369,-20.8,47.6,13.0,3.162277660168092,2.0,15.0,0.7655211196094827,-2.0197465370115912,-1.4140394236483798,2,Degraded,1
87,H,299.0,309.0,1436,43.9,20,0,0,0,0,0,0,2,10.0,6601.575250645399,0.0139275765919724,0.0305710306193795,0,0,298.96,0.0547722557508399,0.0,299.0,308.96,0.0547722557500154,0.0,309.0,1516.8,161.51996780584125,-368.0,1804.0,39.84,7.869752219733448,17.099999999999998,26.8,15.2,3.492849839314336,3.0,17.0,-1.0976664106834724,-0.11519082045203785,-1.3615198881124142,1,Normal,0
88,L,299.0,309.0,1544,31.8,25,0,0,0,0,0,0,0,10.0,5141.656200571199,0.0161917098340727,0.0205958549089405,0,0,298.98,0.0447213595502993,0.0,299.0,308.98,0.0447213595496136,0.0,309.0,1535.0,157.61345120261782,108.0,1436.0,38.040000000000006,8.591449237468584,-12.099999999999998,43.9,18.0,4.690415759823235,5.0,20.0,-0.1994165075109206,-1.0333355625521243,-1.2842221205975395,1,Normal,0
89,M,299.0,309.0,1419,45.2,27,0,0,0,0,0,0,1,10.0,6716.599429668835,0.0190274841303541,0.0318534178774817,0,0,298.98,0.0447213595502993,0.0,299.0,308.98,0.0447213595496136,0.0,309.0,1525.0,164.29242222330276,-125.0,1544.0,39.06,9.179760345455623,13.400000000000002,31.8,20.8,5.118593556827713,2.0,25.0,-1.2071092934985799,0.0002739718174646177,-1.2513478272225906,1,Normal,0
90,M,298.9,308.9,1487,39.5,30,0,0,0,0,0,0,1,10.0,6150.871896585897,0.0201748486750673,0.0265635507555053,0,0,298.98,0.0447213595502993,-0.1000000000000227,299.0,308.98,0.0447213595496136,-0.1000000000000227,309.0,1538.0,156.49121381087178,68.0,1419.0,37.44,7.9248343831274815,-5.700000000000003,45.2,23.8,5.263078946776134,3.0,27.0,-0.7956854986524203,-0.53823184591047,-1.2032737847484793,1,Normal,0
91,L,298.9,308.9,1753,25.8,33,0,0,0,0,0,0,0,10.0,4736.2022526989,0.0188248716378637,0.0147176269168752,0,0,298.96,0.0547722557508198,0.0,298.9,308.96,0.0547722557500154,0.0,308.9,1527.8,135.0062961494759,266.0,1487.0,37.24,8.265772801135991,-13.7,39.5,27.0,4.949747468305648,3.0,30.0,0.6186419304988237,-1.9819503590040273,-1.1599900576674067,2,Degraded,1
92,L,298.9,308.9,1830,24.9,35,0,0,0,0,0,0,0,10.0,4771.765081537536,0.019125683049658,0.0136065573696139,0,0,298.93999999999994,0.05477225575086,0.0,298.9,308.94,0.0547722557498312,0.0,308.9,1606.6,176.6049263186053,77.0,1753.0,33.44,8.78936857800374,-0.9000000000000021,25.8,30.0,4.123105625617439,2.0,33.0,0.8768822003521572,-2.2435483650310406,-1.1298377948139382,2,Degraded,1
93,M,298.9,308.9,1727,27.1,37,0,0,0,0,0,0,1,10.0,4901.062563183781,0.0214244354247687,0.0156919513516549,0,0,298.92,0.044721359550451,0.0,298.9,308.92,0.0447213595489367,0.0,308.9,1643.2,179.329863659124,-103.0,1830.0,32.5,9.24797275082488,2.200000000000003,24.9,32.4,3.9749213828701286,2.0,35.0,0.48347527749901686,-1.8418760200578952,-1.0967858450855945,2,Degraded,1
94,L,299.1,309.0,1450,43.0,40,0,0,0,0,0,0,0,9.899999999999975,6529.276731710787,0.0275862068775267,0.0296551723933412,0,0,298.93999999999994,0.0894427191002154,0.2000000000000454,298.9,308.92,0.0447213595489367,0.1000000000000227,308.9,1649.4,169.9302798208724,-277.0,1727.0,32.06,8.516043682367973,15.9,27.1,35.0,3.807886552931715,3.0,37.0,-0.9838141684812874,-0.1712031355850874,-1.0483428235074135,1,Normal,0
95,L,299.0,308.9,1622,31.9,42,0,0,0,0,0,0,0,9.899999999999975,5418.388625450411,0.0258939580604846,0.019667077669749,0,0,298.96,0.089442719100201,-0.1000000000000227,299.1,308.92,0.0447213595489367,-0.1000000000000227,309.0,1676.4,146.83085506799992,172.0,1450.0,30.54,7.47014056092651,-11.1,43.0,37.4,3.646916505761845,2.0,40.0,-0.017844752478427043,-1.2768708256671653,-1.017473528388516,1,Normal,0
96,M,299.0,309.0,1351,52.2,44,0,0,0,0,0,0,1,10.0,7385.06751449967,0.0325684677775214,0.0386380458633323,0,0,298.98,0.0836660026536194,0.0,299.0,308.94,0.0547722557498312,0.1000000000000227,308.9,1596.0,196.1721183043095,-271.0,1622.0,35.82,11.516379639452651,20.300000000000004,31.9,39.6,3.646916505761845,2.0,42.0,-1.7367452276442479,0.5513334376089376,-0.9835230851514268,1,Normal,0
97,M,299.0,309.0,1575,35.3,47,0,0,0,0,0,0,1,10.0,5822.156585265284,0.029841269822323,0.0224126983984681,0,0,299.0,0.070710678118895,0.0,299.0,308.96,0.0547722557500154,0.0,309.0,1545.0,147.15128269913245,224.0,1351.0,37.9,9.872942823697484,-16.900000000000006,52.2,42.0,3.807886552931715,3.0,44.0,-0.2806281513372708,-0.9373473084299342,-0.9393698583379891,1,Normal,0
98,M,298.9,308.9,1750,29.9,50,0,0,0,0,0,0,1,10.0,5479.4611866361965,0.028571428555102,0.017085714275951,0,0,299.0,0.070710678118895,-0.1000000000000227,299.0,308.96,0.0547722557500154,-0.1000000000000227,309.0,1549.6,154.44189846023005,175.0,1575.0,38.46,9.160949732424015,-5.399999999999999,35.3,44.6,3.9749213828701286,3.0,47.0,0.412295186480609,-1.761048012185686,-0.8931248767221434,2,Degraded,1
99,L,298.9,308.8,1529,32.7,53,0,0,0,0,0,0,0,9.900000000000034,5235.809732399286,0.0346631785254001,0.0213865271279355,0,0,298.96,0.0547722557508366,0.0,298.9,308.92,0.0836660026528202,-0.0999999999999659,308.9,1565.4,145.4864254836169,-221.0,1750.0,36.4,9.042123644365828,2.8000000000000043,29.9,47.2,4.438468204234223,3.0,50.0,-0.37130249573429897,-1.030607275984167,-0.8413345970867941,1,Normal,0
100,L,298.8,308.8,1523,44.4,55,0,0,0,0,0,0,0,10.0,7081.275504897538,0.0361129349730052,0.0291529875054806,0,0,298.92,0.0836660026536296,-0.0999999999999659,298.9,308.9,0.0999999999993964,0.0,308.8,1545.6,142.5650728614832,-6.0,1529.0,38.9,9.213305595713171,11.699999999999996,32.7,49.8,4.438468204234223,2.0,53.0,-0.9907337807821209,-0.44239889827323226,-0.8096283407627216,1,Normal,0
101,L,298.8,308.9,1852,25.0,57,0,0,0,0,0,0,0,10.099999999999966,4848.524662040247,0.0307775377803577,0.0134989200791042,0,1,298.88,0.0836660026536449,0.0,298.8,308.88,0.0836660026525599,0.0999999999999659,308.8,1645.8,147.5726939511508,329.0,1523.0,33.46,7.20923019468788,-19.4,44.4,52.4,3.9749213828701286,2.0,55.0,0.9134459111157706,-2.320066088589471,-0.7838995926681516,2,Degraded,1
102,L,298.8,308.8,1991,20.7,59,0,0,0,0,0,0,0,10.0,4315.888571575122,0.0296333500604553,0.0103967855296851,0,0,298.84000000000003,0.0547722557509339,0.0,298.8,308.84,0.0547722557488614,-0.0999999999999659,308.9,1729.0,204.11393876950203,139.0,1852.0,30.54,9.00960598472538,-4.300000000000001,25.0,54.8,3.4928498393143363,2.0,57.0,1.4773425301357999,-2.962203522981413,-0.7535712526851911,2,Degraded,1
103,L,298.8,308.8,1555,40.6,61,0,0,0,0,0,0,0,10.0,6611.272299969481,0.0392282957947084,0.0261093247420518,0,0,298.82,0.044721359550563,0.0,298.8,308.82000000000005,0.0447213595477705,0.0,308.8,1690.0,217.3016336800072,-436.0,1991.0,32.68,10.032297842468566,19.9,20.7,57.0,3.1622776601680926,2.0,59.0,-0.7127680668681655,-0.7243782099346209,-0.7157431885656615,1,Normal,0
104,M,298.8,308.8,1441,40.5,63,0,0,0,0,0,0,1,10.0,6111.497268660904,0.0437196391091466,0.0281054822844514,0,0,298.8,0.0,0.0,298.8,308.82000000000005,0.0447213595477705,0.0,308.8,1672.4,236.33196990673952,-114.0,1555.0,34.239999999999995,10.625111764118037,-0.1000000000000014,40.6,59.0,3.1622776601680926,2.0,61.0,-1.0230015565258068,-0.40890294246672193,-0.6823916324142713,1,Normal,0
105,L,298.8,308.7,1450,43.4,66,0,0,0,0,0,0,0,9.899999999999975,6590.01418968019,0.0455172413479191,0.0299310344621165,0,0,298.8,0.0,0.0,298.8,308.8,0.0707106781171374,-0.1000000000000227,308.8,1657.8,249.74326817754272,9.0,1441.0,34.040000000000006,10.392930289384196,2.8999999999999986,40.5,61.2,3.4928498393143363,3.0,63.0,-1.1745868009727403,-0.31923514676209463,-0.6345061887452095,1,Normal,0
106,L,298.8,308.7,1591,31.1,68,0,0,0,0,0,0,0,9.899999999999975,5181.543955296277,0.0427404148065742,0.019547454418889,0,0,298.8,0.0,0.0,298.8,308.76000000000005,0.0547722557482653,0.0,308.7,1605.6,225.0617692990083,141.0,1450.0,35.260000000000005,9.374593324512777,-12.299999999999995,43.4,63.4,3.646916505761845,2.0,66.0,-0.1758660568882946,-1.3408920694290714,-0.6048785948860108,1,Normal,0
107,L,298.8,308.7,1445,48.5,70,0,0,0,0,0,0,0,9.899999999999975,7339.022238173556,0.0484429065408699,0.0335640138176027,0,0,298.8,0.0,0.0,298.8,308.73999999999995,0.054772255748098,0.0,308.7,1496.4,71.1463280851515,-146.0,1591.0,40.82,6.329849919231875,17.4,31.1,65.6,3.646916505761846,2.0,68.0,-1.4393439740666247,-0.044684187691706664,-0.5718448976902678,1,Normal,0
108,M,298.8,308.8,1497,46.8,72,0,0,0,0,0,0,1,10.0,7336.624155781315,0.0480961923526411,0.0312625250292167,0,0,298.8,0.0,0.0,298.8,308.73999999999995,0.054772255748098,0.1000000000000227,308.7,1484.8,63.52322409953715,52.0,1445.0,42.06,6.8609766068687215,-1.7000000000000028,48.5,67.8,3.492849839314339,2.0,70.0,-1.1767837107987726,-0.243452167028477,-0.5422895807178463,1,Normal,0
109,H,298.9,308.8,1621,32.7,75,0,0,0,0,0,0,2,9.900000000000034,5550.848643701271,0.0462677359369107,0.020172732868493,0,0,298.82,0.0447213595505344,0.0999999999999659,298.8,308.74,0.054772255748098,0.0,308.8,1520.8,81.07527366589656,124.0,1497.0,40.5,8.082388260904057,-14.099999999999994,46.8,70.2,3.492849839314339,3.0,72.0,-0.11065811467376477,-1.284087957882712,-0.49734456991161513,1,Normal,0
110,L,298.9,308.7,1572,34.1,80,0,0,0,0,0,0,0,9.800000000000011,5613.523417140386,0.0508905852093571,0.0216921119454884,0,0,298.84,0.0547722557508768,0.0,298.9,308.73999999999995,0.054772255748098,-0.1000000000000227,308.8,1545.2,72.32703505605646,-49.0,1621.0,38.64,8.314926337617164,1.3999999999999986,32.7,73.0,4.690415759823238,5.0,75.0,-0.34822261456543957,-1.1074685177644907,-0.4169882790931497,1,Normal,0
111,L,298.8,308.6,1872,22.5,82,0,0,0,0,0,0,0,9.800000000000011,4410.79608564007,0.0438034187800195,0.0120192307628102,0,0,298.84000000000003,0.0547722557508768,-0.0999999999999659,298.9,308.72,0.0836660026517051,-0.0999999999999659,308.7,1601.4,165.705461587722,300.0,1572.0,36.92,10.786658426037206,-11.6,34.1,75.8,5.118593556827716,2.0,80.0,0.996928644303539,-2.598026890476167,-0.38826478925067737,2,Degraded,1
112,H,298.7,308.6,1499,43.5,84,0,0,0,0,0,0,2,9.900000000000034,6828.408712210095,0.0560373582014427,0.0290193462114614,0,0,298.82,0.0836660026536984,-0.1000000000000227,298.8,308.7,0.0999999999984819,0.0,308.6,1612.2,154.33308135328605,-373.0,1872.0,35.92,9.61259590329269,21.0,22.5,78.6,4.979959839195314,2.0,82.0,-1.0983446746656382,-0.5058092450736295,-0.35079288969138367,1,Normal,0
113,M,298.8,308.7,1498,39.5,89,0,0,0,0,0,0,1,9.899999999999975,6196.3726301853885,0.0594125500270944,0.0263684913041598,0,0,298.82,0.0836660026536984,0.1000000000000227,298.7,308.67999999999995,0.0836660026514822,0.0999999999999659,308.6,1612.4,154.1470077555838,-1.0,1499.0,34.46,7.959145682797829,-4.0,43.5,82.0,5.147815070493328,5.0,84.0,-0.8428399959846226,-0.6474756627852835,-0.2738715132965834,1,Normal,0
